segment,region,adr,occupancy,satisfaction,service_quality,cleanliness,value_for_money,likelihood_to_return
Budget,Resort,147.23765349869507,73.84716010669092,3,4,3,2,2
Upscale,Resort,183.36085249584477,79.22582188179472,3,4,4,4,4
Upscale,Urban,178.96862977924928,70.72099982917123,3,4,4,3,4
Budget,Suburban,85.0079911602996,71.7100786341908,3,5,2,5,5
Budget,Urban,46.40605249304964,58.833405635494096,2,3,3,4,3
Upscale,Resort,242.38607884207488,89.86731405976234,5,5,5,1,5
Upscale,Suburban,143.785007474671,74.0905630413566,3,4,5,3,3
Midscale,Urban,113.89093817275601,77.40965493224668,3,2,4,2,3
Midscale,Urban,144.18940843095626,96.98931824839585,3,3,5,4,4
Budget,Resort,175.8444353397883,86.79398792822994,4,4,3,3,5
Budget,Urban,83.1929516758789,61.455221804891735,2,2,4,5,3
Luxury,Suburban,192.63459202387315,88.95258115732399,5,4,4,3,4
Upscale,Suburban,156.67099753839372,59.576451087845626,5,5,4,3,5
Budget,Resort,149.25584459664054,100,3,4,3,1,4
Midscale,Urban,133.0722428025209,90.07397220131575,3,4,2,3,2
Budget,Suburban,84.99339111674915,57.80419744373074,2,4,3,4,3
Luxury,Suburban,258.91522662744404,71.94947516224704,5,5,5,1,5
Budget,Urban,57.15407900608114,87.80746252241126,1,2,2,4,3
Midscale,Urban,155.00184938361414,64.5985748499279,4,4,4,1,4
Upscale,Urban,177.0731936467942,100,2,3,3,4,5
Upscale,Urban,188.51018847830963,90.79649272013593,3,3,3,1,4
Midscale,Suburban,166.1252553160743,85.00461836665954,5,5,4,3,4
Luxury,Urban,266.30670822156696,76.12815085570216,5,5,4,1,5
Budget,Suburban,90.26947251218488,90.33282992299634,3,3,3,3,4
Midscale,Resort,135.25855616760487,77.22700247088618,3,3,2,1,4
Budget,Suburban,80.75444312344709,84.05318467275383,2,2,2,1,5
Midscale,Resort,156.91079729478383,70.53303757124348,4,4,4,3,4
Midscale,Suburban,104.20176655739922,82.29810544407134,3,3,3,3,3
Budget,Suburban,83.94869142488214,63.633897537232066,3,4,3,4,5
Midscale,Urban,102.3926157569665,68.7356640407634,4,4,4,4,4
Budget,Suburban,104.76319422572472,72.38759156811702,4,5,4,3,3
Upscale,Suburban,217.06590015670588,90.70820148839296,4,4,5,1,5
Midscale,Suburban,98.96998548050229,75.78514462828352,3,4,1,4,2
Upscale,Urban,202.97011434597312,73.58955152530726,5,5,5,3,4
Budget,Suburban,121.34652879420001,64.4035285832819,3,3,3,3,2
Luxury,Suburban,207.94852256751096,70.94524678487078,3,5,5,2,3
Budget,Suburban,71.17816198526455,75.98924775827315,3,3,3,3,3
Upscale,Resort,267.71586590574066,84.29200011061006,5,5,5,2,4
Midscale,Urban,116.86848826572322,71.82464990765001,3,4,3,4,4
Midscale,Resort,183.8869705380947,70.63176034423101,4,5,5,3,5
Midscale,Urban,151.83752525633534,55.356572029737656,2,2,4,5,3
Upscale,Urban,180.92176357654748,81.01796826126717,5,5,5,1,3
Budget,Urban,109.04634196203537,70.63639541627411,3,3,3,2,4
Upscale,Resort,201.69519770265185,77.61294330658023,4,4,3,2,4
Budget,Urban,119.00961647661649,73.38432422868357,2,5,3,2,5
Midscale,Resort,147.2607628696266,55.43376073726383,3,3,4,2,3
Midscale,Suburban,66.07119197081246,71.76149932348528,4,4,3,2,3
Midscale,Resort,180.32994294515308,95.24577903332256,5,4,5,4,5
Luxury,Resort,308.3081830220952,100,4,4,5,1,5
Luxury,Resort,282.7884740869903,66.29090323551732,5,5,5,2,5
Midscale,Urban,119.24683402591114,75.07504067344955,3,1,3,5,4
Budget,Resort,107.93524968195052,53.524486527757915,3,4,4,3,3
Luxury,Urban,227.07039216267302,73.1648997194417,5,5,4,1,4
Midscale,Resort,125.31559963145435,92.38920425990774,3,3,3,3,3
Midscale,Suburban,138.30983633631857,83.85441719187659,5,4,5,3,3
Upscale,Resort,158.5371368284489,72.90918762797031,4,5,4,2,4
Luxury,Suburban,243.96733747701944,75.80580060852066,3,4,5,1,5
Upscale,Urban,180.3956242985627,76.39717160904434,3,4,3,4,4
Midscale,Urban,106.85861112020024,62.44312540385754,2,5,4,2,2
Upscale,Resort,204.1873122605318,79.17003857932109,5,5,4,2,5
Midscale,Resort,155.27371751656028,67.79879314192543,3,4,3,2,4
Upscale,Urban,220.05754192126005,65.25621252992559,3,4,3,1,5
Budget,Urban,159.97083082375303,68.15630713377874,3,3,5,3,4
Budget,Suburban,115.57272478998121,85.07779949930728,2,3,2,3,3
Upscale,Resort,250.6747866057149,69.49632713427397,4,5,4,1,5
Luxury,Resort,320.397158984697,73.24121412108269,5,5,5,1,5
Budget,Urban,123.21838491765699,51.68374622781638,2,5,4,5,2
Luxury,Suburban,218.63708956663157,84.16552184100492,3,4,5,2,4
Midscale,Suburban,114.27932311534096,75.44391259402218,4,3,3,3,3
Midscale,Urban,101.7351185223705,70.20038668299587,4,4,3,4,3
Luxury,Suburban,210.5541831036741,87.49434713831351,5,5,5,1,5
Upscale,Urban,168.1741371301647,76.93163777648856,3,3,4,3,4
Upscale,Urban,162.7457174403909,82.26091289707323,5,4,5,4,4
Budget,Resort,155.31639729129276,72.00736075933465,3,2,3,3,5
Luxury,Urban,272.5011990652298,74.5527146640488,5,5,5,2,5
Upscale,Urban,196.6126763682794,88.89233551689716,3,3,4,2,5
Upscale,Resort,209.71683430043976,86.7233479334003,5,3,5,3,5
Luxury,Suburban,254.6483822914128,89.32387483435632,3,4,5,1,5
Upscale,Resort,232.11594421495988,83.44905801265463,3,5,4,1,5
Budget,Urban,77.37845341052095,71.87277332598075,2,4,3,4,5
Midscale,Suburban,59.90439121413919,63.70910214273352,4,3,4,4,4
Upscale,Urban,160.53813907367658,96.20720500628036,2,3,4,4,4
Luxury,Urban,247.6282220242789,81.44849922818148,5,5,4,2,5
Budget,Resort,119.91892670334988,71.35708707410072,4,5,4,4,5
Luxury,Resort,317.5851456715898,100,5,5,5,2,5
Budget,Urban,115.86923337187599,91.4988110871848,5,3,2,4,2
Midscale,Urban,157.13611671518666,69.62430556915015,2,2,5,3,3
Midscale,Resort,180.26195748926136,77.18453836833389,5,4,2,3,5
Budget,Urban,96.73935582473965,71.0095714453307,2,4,3,1,5
Midscale,Resort,133.1479208285224,84.8923670180942,3,3,4,3,3
Budget,Suburban,47.561418632352385,68.7719312214447,3,2,3,3,2
Upscale,Resort,176.06923419090782,79.76924009010895,3,4,3,4,4
Upscale,Urban,157.68255484537798,76.7218234195932,4,4,3,3,5
Midscale,Suburban,72.06981734176262,72.8339741696038,4,3,3,3,3
Luxury,Suburban,251.47940076859499,70.29698374468077,5,5,5,1,5
Budget,Resort,89.63456165558823,75.02588330869895,2,3,2,3,3
Luxury,Suburban,245.47638451659378,84.38524756761575,5,5,5,2,5
Midscale,Urban,198.63449826698124,78.322879274802,3,4,5,1,5
Budget,Suburban,65.04930218787074,68.89223563330894,3,4,2,5,3
Luxury,Urban,255.39980822309155,85.86747763356658,5,5,5,1,5
Budget,Resort,140.96843819389957,76.854963956699,3,3,3,3,4
Budget,Resort,119.63731135028745,83.11443881400736,4,5,3,1,2
Upscale,Suburban,140.9041692098661,65.39806738240945,4,4,5,3,5
Budget,Resort,84.51154144122732,92.85217388698555,3,4,2,2,4
Midscale,Resort,162.3327967372826,66.05177105095991,4,3,4,2,3
Midscale,Suburban,99.32123742417807,69.05950020304849,4,3,4,1,3
Budget,Urban,109.80918670025059,81.89930050288795,2,4,3,3,3
Upscale,Resort,217.0503459559146,82.57898997683172,5,5,5,2,5
Budget,Resort,152.45070989549794,61.23396663725457,2,4,3,3,4
Midscale,Urban,155.00547098012606,69.89000000579044,3,3,4,2,4
Upscale,Urban,218.41028231126063,86.00765741270453,5,5,5,1,4
Budget,Suburban,71.74186031413667,94.36417439731707,3,3,2,2,4
Budget,Urban,120.39796752464241,91.94509328037711,5,3,3,2,3
Midscale,Suburban,103.81713038955753,93.69426516548728,4,3,3,3,3
Midscale,Suburban,106.15907733278402,85.66291575344542,4,3,2,1,2
Upscale,Urban,191.8670235422903,82.5333262139101,2,3,3,1,3
Midscale,Urban,112.24340957009272,71.70863730134141,2,3,4,2,4
Upscale,Urban,159.8603878818727,83.13069263148417,4,3,5,2,3
Midscale,Urban,132.73346938586556,69.17213720279662,2,4,3,1,3
Luxury,Urban,224.95886141553885,58.96679581570706,4,4,5,1,4
Luxury,Urban,262.3920647126974,92.61849272192626,4,5,5,3,5
Luxury,Resort,299.9579149624097,76.83661719151961,5,5,5,1,5
Budget,Resort,97.93884685256336,81.18576989970074,3,4,3,3,3
Budget,Resort,121.29972646806141,57.59895877564033,4,4,5,3,3
Budget,Suburban,31.47544265492926,40,2,3,1,4,1
Midscale,Urban,163.37189314165732,75.40121349952953,4,4,5,1,4
Budget,Suburban,61.07063744208773,57.97110604365865,2,3,3,5,4
Luxury,Urban,298.26296530650166,78.23807125034985,5,4,5,3,5
Upscale,Resort,211.04523590165576,81.83742282920458,3,4,5,3,4
Midscale,Suburban,156.4964936949327,70.89816956204909,4,4,3,2,3
Luxury,Resort,288.3721671782749,81.83714353693445,5,5,5,1,5
Upscale,Resort,205.25837814475426,70.96090437048923,4,4,4,1,4
Luxury,Suburban,255.3016248848948,69.23966980642123,5,4,5,2,5
Upscale,Suburban,173.2487328501011,74.56097672549303,5,2,5,2,3
Midscale,Urban,126.11200066463249,85.17340988961257,4,4,2,2,3
Upscale,Resort,227.55625060689835,68.08666172913746,5,4,5,2,4
Luxury,Resort,295.77184269450026,90.58174231442382,4,5,5,2,4
Upscale,Suburban,169.32294184279255,71.33930481636806,2,5,4,3,4
Upscale,Suburban,151.0884104768728,62.79161066479494,4,3,3,2,4
Upscale,Urban,188.74433498566594,83.89914343221066,4,4,3,3,4
Midscale,Suburban,131.97157022269977,82.58089319207923,3,3,3,4,5
Midscale,Resort,188.11718713096818,89.189902913666,4,5,5,2,5
Upscale,Suburban,167.4472811086392,82.62528487928046,3,4,5,1,4
Luxury,Urban,239.8281286091232,79.16367868873536,3,4,5,1,5
Budget,Urban,118.84532219078608,89.96398000397619,4,4,5,4,4
Midscale,Resort,163.7473338275672,72.17626286368956,5,4,2,3,3
Midscale,Resort,188.43429079447708,76.68526600189404,4,3,5,1,5
Midscale,Resort,119.96434874982774,71.49556041097844,4,3,3,1,3
Luxury,Urban,241.3959961620967,87.11154474442601,5,5,5,1,4
Budget,Resort,133.31641103344498,71.58146665416704,4,4,4,3,4
Budget,Resort,86.17662542426929,79.96499446707584,1,3,1,3,4
Budget,Urban,168.71727923982297,62.401249036439694,5,4,5,1,5
Budget,Urban,78.70507353971591,65.35662660369434,4,4,1,4,4
Midscale,Urban,151.18026776568703,78.98122969953623,4,4,5,2,5
Midscale,Urban,96.80064362483765,75.81106610248649,3,4,1,3,1
Luxury,Suburban,285.12628612809067,74.41403441714584,5,5,4,1,5
Midscale,Urban,158.14538578205742,90.24130408504145,4,3,4,2,5
Midscale,Urban,127.15232253014626,83.27667924522643,2,3,3,4,3
Upscale,Resort,216.52829286503507,79.52307591073091,4,5,5,2,5
Midscale,Suburban,92.23807088871096,76.64078292714699,4,3,2,3,3
Midscale,Suburban,67.01378715118159,70.00540795558099,3,4,1,4,3
Budget,Resort,92.76352993120281,85.88371198214242,3,4,4,2,4
Upscale,Urban,167.214517791464,80.39451775850027,4,5,3,2,4
Upscale,Suburban,188.533622408078,57.53413547498273,5,5,4,4,5
Luxury,Resort,291.6552197061745,81.98384818082097,4,5,5,2,5
Budget,Suburban,60.740292299139696,71.93380306002258,3,2,2,3,4
Midscale,Urban,133.59355346311676,65.17159938626361,3,2,3,3,5
Upscale,Suburban,186.8066366337378,73.78059436148864,4,5,3,3,4
Midscale,Urban,114.89491863800046,91.75546800738766,4,2,5,3,4
Budget,Suburban,84.98508256739449,98.75287406242975,4,1,3,3,2
Budget,Urban,76.64086470684076,83.96221873231416,3,5,3,2,4
Upscale,Suburban,177.91634490077456,72.67153830881085,4,4,5,3,3
Budget,Urban,131.42350657474307,85.1815887358885,3,5,5,4,4
Budget,Suburban,59.06559508745908,79.37087740729599,1,3,2,2,3
Midscale,Suburban,121.42074219115916,92.43298027023056,2,4,3,2,4
Midscale,Urban,84.86107776106175,66.89758124401006,3,2,3,3,3
Midscale,Resort,168.0961333397865,85.59336477827097,3,5,5,1,4
Upscale,Resort,217.85998788903674,100,5,5,5,1,4
Upscale,Urban,200.6408344761327,57.00819265991136,4,5,4,1,4
Midscale,Suburban,140.4083533398685,84.39464026372917,3,4,3,2,3
Upscale,Urban,166.16093938834047,89.86676571646503,4,5,3,4,4
Luxury,Suburban,264.98439016907815,85.4873246040144,5,5,4,1,5
Budget,Suburban,45.98307720181191,77.58146851411534,2,2,2,1,3
Budget,Resort,79.12588601221341,65.6204027544996,1,3,2,4,4
Upscale,Resort,265.14780678396835,73.25092389211397,5,4,5,2,5
Midscale,Urban,160.41095639259785,66.16512859910614,5,4,2,1,3
Upscale,Resort,229.08687263614647,61.9708512676187,5,4,5,3,5
Midscale,Resort,175.78042391601372,81.3596227806413,4,2,3,2,5
Budget,Urban,94.78220862032231,74.899359908549485,2,2,3,1,4
Luxury,Suburban,255.21694527251995,79.91380698332738,4,5,5,1,5
Budget,Resort,155.8991926040905,77.8066338840068,3,4,5,1,4
Midscale,Resort,120.9577736957635,70.70012969330449,4,3,4,1,3
Upscale,Resort,181.42434097364844,94.95717977415613,4,4,5,2,5
Upscale,Resort,191.9350851684872,81.2511167799518,4,4,5,3,3
Midscale,Urban,153.14579085642282,75.91844737530585,3,3,4,1,3
Luxury,Resort,221.3964102757888,68.2588029941922,5,5,4,2,5
Budget,Resort,116.06426298651381,64.82350769277264,4,4,3,3,4
Budget,Suburban,33.72872979285043,63.85300833696295,3,3,2,5,2
Upscale,Urban,181.3702074881736,81.95356998710187,3,5,4,1,5
Midscale,Urban,99.8252381649163,83.15587954714272,4,3,4,2,4
Budget,Suburban,99.26130132916086,68.31090957799283,2,3,1,2,3
Midscale,Resort,153.09912245973632,67.71741140140527,4,4,5,3,5
Midscale,Suburban,105.13235345009761,66.9003763764797,4,3,3,3,4
Upscale,Suburban,197.30237985106064,67.05083197332323,3,4,4,1,3
Midscale,Resort,138.37962757323106,76.63147765321224,4,4,3,2,5
Midscale,Suburban,71.33598488447961,85.09802099762634,2,2,3,2,3
Midscale,Suburban,94.51588121982385,47.71656153853734,3,3,2,3,5
Upscale,Resort,193.68195193836624,76.9569150951518,5,5,5,3,5
Luxury,Suburban,238.75891536021464,92.66047095113029,4,5,4,1,4
Midscale,Urban,132.10545318343145,67.39937045153678,3,4,4,4,3
Luxury,Urban,224.7201718700662,77.91026180648524,4,4,5,1,5
Luxury,Suburban,225.4004987271389,86.96126435298103,4,5,4,2,5
Luxury,Suburban,244.91366454958617,83.45132706205213,5,4,4,3,4
Midscale,Urban,106.41449758376758,77.55913929324934,2,4,3,3,5
Budget,Suburban,95.02437885469865,50.932701688222906,2,4,3,4,3
Midscale,Resort,177.688252042009,72.99660472887918,4,4,3,1,4
Upscale,Urban,227.5120154941317,77.21531178631423,4,4,4,2,5
Upscale,Resort,201.80352698874862,88.67670631090526,5,4,4,1,5
Upscale,Urban,200.565211274149,81.20955468991848,4,5,3,2,4
Luxury,Suburban,208.17018570281962,85.9062746220403,4,4,4,2,5
Budget,Resort,113.58489368445125,83.089830026522975,2,1,3,3,4
Upscale,Resort,183.653198126756,62.851377854416924,5,4,5,3,4
Upscale,Resort,236.88698606110287,84.89343124635525,4,5,4,1,5
Upscale,Urban,153.79350038977555,81.2294276680941,4,4,4,3,5
Upscale,Resort,225.36719288903458,66.11629403049008,4,4,5,3,5
Midscale,Urban,122.90885833903599,54.04341392074883,4,2,2,3,3
Upscale,Resort,183.80147742599644,79.79388410308302,4,4,2,1,4
Luxury,Suburban,266.52294179040064,85.23094364224195,5,5,5,1,5
Budget,Resort,122.67395575249644,67.98917551050329,4,5,4,2,4
Upscale,Resort,218.33275925013191,88.97957115031548,3,5,5,2,5
Midscale,Suburban,114.86273175276604,60.91478312484236,3,4,3,1,2
Luxury,Urban,276.31447037368747,100,4,5,5,2,5
Budget,Suburban,106.8729594929014,80.42838544570073,3,3,2,3,4
Upscale,Resort,211.55065965474995,93.36408430094927,5,3,4,3,5
Budget,Suburban,100.52277986649023,82.18360214364617,3,3,3,4,2
Luxury,Resort,221.31543778071924,82.30327440335707,4,3,5,2,5
Upscale,Suburban,175.75289065916155,80.9556629640159,3,2,5,2,5
Midscale,Suburban,120.57120494409746,87.68208443994631,3,4,4,3,5
Budget,Suburban,74.52218912251935,84.13129698873394,2,1,4,1,3
Luxury,Suburban,233.17748593406904,81.84635802386738,4,4,4,3,5
Midscale,Resort,148.55936523192105,96.45802822575759,4,5,4,3,5
Luxury,Urban,244.42309830238236,69.24463245928463,4,5,4,3,5
Upscale,Urban,217.3911886676301,65.66208174970495,4,5,5,3,5
Luxury,Urban,255.3335806162852,100,5,5,4,1,5
Upscale,Urban,219.5370202380926,70.84734327702948,5,5,3,3,5
Midscale,Resort,150.32653012321543,91.92655558593304,4,3,4,4,4
Midscale,Resort,134.6629704075218,83.60170079386542,4,4,4,2,3
Luxury,Suburban,266.16405339435687,76.35381316040656,5,5,5,1,5
Luxury,Urban,257.5377468498615,80.44447035922691,5,5,5,3,5
Budget,Suburban,100.43201832341309,69.9928867186713,3,5,4,4,3
Upscale,Urban,159.19991300729833,77.35445337697749,3,4,4,2,3
Midscale,Urban,148.94795085118122,70.99901351825201,3,4,5,2,3
Upscale,Suburban,152.10749864573862,65.34224732441538,3,3,3,2,5
Upscale,Urban,238.85130139583578,86.43134257564023,3,4,5,1,3
Budget,Suburban,102.6922498390733,71.16823906162479,4,2,3,4,3
Upscale,Urban,204.0071211101265,76.29916548486347,3,5,4,2,4
Upscale,Urban,177.32723193296448,73.6039244289558,2,3,3,1,2
Midscale,Suburban,134.58751974315754,78.85092461385229,2,3,2,4,4
Upscale,Suburban,178.0424214177741,67.32329285645937,3,4,4,2,5
Luxury,Suburban,193.83134854696132,81.068039555296,2,2,5,1,5
Upscale,Resort,239.69928008093942,74.40093477060712,5,5,5,1,5
Luxury,Urban,281.4251476282655,78.98895725023054,5,4,5,2,5
Upscale,Urban,185.31074356665778,72.47589631164738,2,5,5,2,5
Upscale,Urban,247.7995364684475,80.49852623296817,5,5,5,1,5
Budget,Suburban,93.82121183753405,78.1549143509568,2,3,3,4,3
Budget,Urban,87.151753948163,64.85870175468828,2,4,2,4,2
Luxury,Suburban,253.27852009560743,74.4212418434451,4,4,5,2,5
Luxury,Suburban,240.23246073398053,78.31884923299987,2,5,4,2,5
Midscale,Resort,155.6263601388572,60.25040121807777,4,4,4,3,3
Budget,Urban,18.446266640214787,69.5351741342407,2,3,3,4,3
Upscale,Urban,179.21018045604103,93.6893220731626,4,2,3,1,5
Luxury,Resort,280.6072422836483,77.6041810854525,5,5,5,1,5
Budget,Resort,138.08487513874886,75.13136760881618,4,4,4,3,5
Upscale,Resort,218.81579875600087,67.74600422308013,4,5,4,1,5
Upscale,Suburban,165.66864434179828,73.29726217534107,3,4,3,4,3
Upscale,Suburban,197.83026295675143,83.08787304553618,3,5,5,2,5
Midscale,Suburban,108.67771565320633,82.20690150289892,5,3,2,1,3
Budget,Urban,73.60797563066117,74.53228835086541,2,4,3,3,2
Budget,Urban,87.41181630444386,71.15463632227076,2,2,3,3,2
Upscale,Suburban,155.39327714064962,64.45366152692245,5,3,4,2,4
Budget,Urban,85.6328743862902,73.29192983249655,3,3,1,4,2
Midscale,Urban,93.38457383090199,76.83164027123945,2,1,4,1,3
Upscale,Urban,204.88644658609294,74.40917789058821,4,4,4,2,5
Luxury,Suburban,249.78829370465874,89.462703197752,4,5,5,2,5
Midscale,Resort,141.5960645980385,77.9679364475866,3,5,3,2,5
Budget,Resort,130.90559504275532,65.70104990499381,4,5,2,2,4
Upscale,Resort,202.1082006857994,74.43351946571853,3,3,5,4,4
Midscale,Urban,132.61533088047227,68.98769678005792,3,5,3,2,3
Midscale,Urban,155.10296851405923,63.52953558320663,4,3,2,2,4
Luxury,Urban,270.45287262679165,69.48975607448676,4,5,5,1,5
Budget,Suburban,55.40898327155009,68.7043743131582,3,2,3,2,3
Budget,Resort,101.70265418988068,66.63560688492765,2,4,3,1,3
Luxury,Resort,293.58282552858,83.23051506353376,4,5,5,1,3
Upscale,Suburban,135.0232499580694,56.3060965932312,5,4,2,5,3
Luxury,Resort,262.3928193713455,66.8426429833782,5,5,5,1,4
Midscale,Resort,194.5777990014574,91.49996381898386,4,4,4,2,5
Budget,Suburban,74.00760508079838,69.37810672410674,2,4,3,4,4
Luxury,Urban,248.90527852254644,82.53923638052812,5,5,5,2,5
Luxury,Resort,250.55271594452444,88.01918286223132,4,5,5,2,5
Budget,Suburban,87.93276030856498,72.79748892904938,2,3,3,2,2
Luxury,Suburban,216.15511971046328,90.93938797663354,3,5,4,2,5
Upscale,Urban,192.4220395311511,85.87155077695606,3,3,4,4,5
Upscale,Resort,239.75310707386723,100,5,5,4,2,5
Luxury,Resort,274.51211030217496,89.966635517227,4,5,5,3,5
Budget,Resort,145.77873136778618,95.13497419256451,5,3,4,3,3
Luxury,Suburban,201.34762390775023,78.37509427451283,4,4,4,1,5
Midscale,Resort,115.92731753651242,63.055891979134046,3,2,3,3,4
Budget,Urban,108.18124924363346,85.06920197888854,2,4,3,3,3
Upscale,Urban,219.75945962444908,75.73054571405159,4,4,5,2,4
Budget,Resort,106.84128996398131,79.09653745687407,3,4,3,5,5
Upscale,Resort,203.6216501480804,95.57971184003527,5,3,4,1,5
Midscale,Resort,183.15274751802724,85.31793244925124,3,3,5,3,3
Luxury,Suburban,218.63472398026602,63.76098221576967,5,4,4,2,4
Budget,Suburban,41.99446204937083,86.77683582613615,3,2,3,5,2
Upscale,Suburban,139.35587863345864,82.94601734514761,3,4,2,3,4
Luxury,Resort,275.67515914497585,79.99938836670204,5,5,5,1,5
Luxury,Urban,221.27958722109307,72.13906368651801,4,3,5,1,4
Upscale,Suburban,180.21882609414803,76.83114296460154,4,5,4,3,5
Upscale,Urban,204.34985260847972,65.22767356447726,3,4,5,3,4
Midscale,Urban,161.06576659667311,54.043860016613095,4,5,5,2,4
Luxury,Suburban,268.63847935241915,72.94089660645278,4,5,5,2,5
Midscale,Resort,184.68664561916458,77.03633323534477,3,3,4,3,5
Luxury,Resort,316.1999723346778,70.38048324790688,5,5,5,1,5
Budget,Resort,111.24366268114473,52.0898138629648,3,4,4,4,4
Midscale,Suburban,139.01170426692232,81.43665833802795,3,4,2,3,4
Midscale,Resort,126.24716932718968,67.24488823919805,3,3,3,4,3
Luxury,Suburban,245.3372810622535,80.27454215360342,4,4,4,2,5
Midscale,Resort,201.44850147497485,53.971831839057614,4,5,5,3,5
Midscale,Resort,211.43549928441553,86.42030194340731,5,5,4,1,5
Upscale,Resort,217.27389904419192,69.5286100989371,3,5,5,1,4
Upscale,Urban,209.11278286551524,90.4014263299425,4,5,4,1,4
Budget,Resort,93.03452509999556,74.38138684976175,2,3,3,4,4
Midscale,Resort,121.65599956123802,76.9895559134389,2,4,3,3,3
Upscale,Urban,189.69147861144035,80.5602181063289,4,5,3,3,5
Budget,Resort,127.3225200647939,74.02955432563843,3,2,3,2,3
